#i E KE PE T P
53.298412 -4.175891 1.659698 -5.835590 120.000000 0.057671
53.316285 -4.186828 1.659698 -5.846526 120.000000 0.057674
53.334159 -4.182653 1.659698 -5.842351 120.000000 0.057677
53.352032 -4.168658 1.659698 -5.828357 120.000000 0.057680
53.369906 -4.159784 1.659698 -5.819482 120.000000 0.057683
53.387779 -4.168581 1.659698 -5.828279 120.000000 0.057686
53.405652 -4.195863 1.659698 -5.855561 120.000000 0.057688
53.423526 -4.231175 1.659698 -5.890874 120.000000 0.057687
53.441399 -4.259946 1.659698 -5.919644 120.000000 0.057685
53.459272 -4.271666 1.659698 -5.931365 120.000000 0.057682
53.477146 -4.267241 1.659698 -5.926940 120.000000 0.057679
53.495019 -4.262816 1.659698 -5.922514 120.000000 0.057676
53.512893 -4.274593 1.659698 -5.934291 120.000000 0.057673
53.530766 -4.298888 1.659698 -5.958587 120.000000 0.057668
53.548639 -4.327316 1.659698 -5.987014 120.000000 0.057662
53.566513 -4.358711 1.659698 -6.018410 120.000000 0.057654
53.584386 -4.390465 1.659698 -6.050164 120.000000 0.057645
53.602259 -4.418322 1.659698 -6.078020 120.000000 0.057635
53.620133 -4.439113 1.659698 -6.098811 120.000000 0.057624
53.638006 -4.448983 1.659698 -6.108681 120.000000 0.057612
53.655880 -4.445196 1.659698 -6.104894 120.000000 0.057601
53.673753 -4.427971 1.659698 -6.087669 120.000000 0.057592
53.691626 -4.398258 1.659698 -6.057956 120.000000 0.057584
53.709500 -4.356050 1.659698 -6.015749 120.000000 0.057578
53.727373 -4.302927 1.659698 -5.962626 120.000000 0.057575
53.745246 -4.249631 1.659698 -5.909330 120.000000 0.057576
53.763120 -4.220807 1.659698 -5.880505 120.000000 0.057578
53.780993 -4.237147 1.659698 -5.896845 120.000000 0.057579
53.798867 -4.288472 1.659698 -5.948170 120.000000 0.057578
53.816740 -4.345209 1.659698 -6.004907 120.000000 0.057575
53.834613 -4.384028 1.659698 -6.043726 120.000000 0.057570
53.852487 -4.394494 1.659698 -6.054193 120.000000 0.057565
53.870360 -4.377812 1.659698 -6.037511 120.000000 0.057560
53.888233 -4.346337 1.659698 -6.006035 120.000000 0.057557
53.906107 -4.319642 1.659698 -5.979340 120.000000 0.057555
53.923980 -4.310574 1.659698 -5.970272 120.000000 0.057553
53.941854 -4.314619 1.659698 -5.974317 120.000000 0.057552
53.959727 -4.318379 1.659698 -5.978077 120.000000 0.057550
53.977600 -4.313448 1.659698 -5.973147 120.000000 0.057548
53.995474 -4.300407 1.659698 -5.960105 120.000000 0.057546
54.013347 -4.286813 1.659698 -5.946511 120.000000 0.057545
54.031220 -4.282683 1.659698 -5.942381 120.000000 0.057544
54.049094 -4.292062 1.659698 -5.951760 120.000000 0.057543
54.066967 -4.306250 1.659698 -5.965949 120.000000 0.057540
54.084841 -4.309635 1.659698 -5.969334 120.000000 0.057538
54.102714 -4.294094 1.659698 -5.953792 120.000000 0.057536
54.120587 -4.269648 1.659698 -5.929347 120.000000 0.057534
54.138461 -4.258838 1.659698 -5.918536 120.000000 0.057534
54.156334 -4.268023 1.659698 -5.927721 120.000000 0.057533
54.174208 -4.280737 1.659698 -5.940436 120.000000 0.057531
54.192081 -4.281387 1.659698 -5.941086 120.000000 0.057530
54.209954 -4.263057 1.659698 -5.922755 120.000000 0.057529
54.227828 -4.225936 1.659698 -5.885635 120.000000 0.057531
54.245701 -4.181048 1.659698 -5.840746 120.000000 0.057535
54.263574 -4.146576 1.659698 -5.806274 120.000000 0.057541
54.281448 -4.130739 1.659698 -5.790437 120.000000 0.057549
54.299321 -4.125905 1.659698 -5.785603 120.000000 0.057557
54.317195 -4.121686 1.659698 -5.781385 120.000000 0.057566
54.335068 -4.113237 1.659698 -5.772935 120.000000 0.057575
54.352941 -4.097770 1.659698 -5.757468 120.000000 0.057586
54.370815 -4.070797 1.659698 -5.730496 120.000000 0.057598
54.388688 -4.031682 1.659698 -5.691380 120.000000 0.057613
54.406561 -3.993321 1.659698 -5.653020 120.000000 0.057629
54.424435 -3.981039 1.659698 -5.640737 120.000000 0.057645
54.442308 -4.011806 1.659698 -5.671504 120.000000 0.057661
54.460182 -4.074799 1.659698 -5.734497 120.000000 0.057672
54.478055 -4.144758 1.659698 -5.804457 120.000000 0.057681
54.495928 -4.203728 1.659698 -5.863427 120.000000 0.057686
54.513802 -4.246909 1.659698 -5.906608 120.000000 0.057689
54.531675 -4.280242 1.659698 -5.939940 120.000000 0.057690
54.549548 -4.310175 1.659698 -5.969873 120.000000 0.057689
54.567422 -4.334862 1.659698 -5.994560 120.000000 0.057686
54.585295 -4.349605 1.659698 -6.009304 120.000000 0.057682
54.603169 -4.354795 1.659698 -6.014494 120.000000 0.057678
54.621042 -4.355971 1.659698 -6.015670 120.000000 0.057674
54.638915 -4.358386 1.659698 -6.018084 120.000000 0.057669
54.656789 -4.361441 1.659698 -6.021140 120.000000 0.057665
54.674662 -4.359976 1.659698 -6.019674 120.000000 0.057660
54.692535 -4.348995 1.659698 -6.008693 120.000000 0.057656
54.710409 -4.327534 1.659698 -5.987232 120.000000 0.057653
54.728282 -4.301873 1.659698 -5.961572 120.000000 0.057652
54.746156 -4.281308 1.659698 -5.941006 120.000000 0.057651
54.764029 -4.263675 1.659698 -5.923373 120.000000 0.057652
54.781902 -4.237145 1.659698 -5.896843 120.000000 0.057654
54.799776 -4.201757 1.659698 -5.861456 120.000000 0.057658
54.817649 -4.176671 1.659698 -5.836370 120.000000 0.057662
54.835522 -4.183792 1.659698 -5.843491 120.000000 0.057667
54.853396 -4.226944 1.659698 -5.886642 120.000000 0.057669
54.871269 -4.290888 1.659698 -5.950586 120.000000 0.057668
54.889143 -4.353842 1.659698 -6.013541 120.000000 0.057664
54.907016 -4.397664 1.659698 -6.057363 120.000000 0.057658
54.924889 -4.412650 1.659698 -6.072348 120.000000 0.057650
54.942763 -4.398703 1.659698 -6.058401 120.000000 0.057643
54.960636 -4.363781 1.659698 -6.023480 120.000000 0.057638
54.978510 -4.321832 1.659698 -5.981531 120.000000 0.057634
54.996383 -4.292518 1.659698 -5.952217 120.000000 0.057631
55.014256 -4.295246 1.659698 -5.954944 120.000000 0.057628
55.032130 -4.329914 1.659698 -5.989612 120.000000 0.057623
55.050003 -4.375227 1.659698 -6.034926 120.000000 0.057616
55.067876 -4.410300 1.659698 -6.069999 120.000000 0.057607
55.085750 -4.424676 1.659698 -6.084374 120.000000 0.057598
55.103623 -4.417145 1.659698 -6.076844 120.000000 0.057589
55.121497 -4.393274 1.659698 -6.052972 120.000000 0.057581
55.139370 -4.362696 1.659698 -6.022395 120.000000 0.057575
55.157243 -4.335704 1.659698 -5.995403 120.000000 0.057570
55.175117 -4.318673 1.659698 -5.978372 120.000000 0.057566
55.192990 -4.310437 1.659698 -5.970136 120.000000 0.057563
55.210863 -4.303774 1.659698 -5.963472 120.000000 0.057560
55.228737 -4.291464 1.659698 -5.951162 120.000000 0.057558
55.246610 -4.271204 1.659698 -5.930903 120.000000 0.057558
55.264484 -4.246885 1.659698 -5.906583 120.000000 0.057558
55.282357 -4.227168 1.659698 -5.886867 120.000000 0.057560
55.300230 -4.221448 1.659698 -5.881146 120.000000 0.057563
55.318104 -4.234083 1.659698 -5.893781 120.000000 0.057565
55.335977 -4.260895 1.659698 -5.920593 120.000000 0.057567
55.353850 -4.290362 1.659698 -5.950061 120.000000 0.057567
55.371724 -4.308161 1.659698 -5.967859 120.000000 0.057566
55.389597 -4.305191 1.659698 -5.964890 120.000000 0.057566
55.407471 -4.284802 1.659698 -5.944500 120.000000 0.057566
55.425344 -4.263575 1.659698 -5.923273 120.000000 0.057567
55.443217 -4.261698 1.659698 -5.921397 120.000000 0.057569
55.461091 -4.285053 1.659698 -5.944752 120.000000 0.057569
55.478964 -4.320676 1.659698 -5.980374 120.000000 0.057567
55.496837 -4.353936 1.659698 -6.013634 120.000000 0.057563
55.514711 -4.380434 1.659698 -6.040132 120.000000 0.057557
55.532584 -4.403209 1.659698 -6.062907 120.000000 0.057551
55.550458 -4.425840 1.659698 -6.085538 120.000000 0.057543
55.568331 -4.446917 1.659698 -6.106616 120.000000 0.057534
55.586204 -4.459500 1.659698 -6.119199 120.000000 0.057524
55.604078 -4.456701 1.659698 -6.116399 120.000000 0.057514
55.621951 -4.438327 1.659698 -6.098026 120.000000 0.057506
55.639824 -4.412318 1.659698 -6.072017 120.000000 0.057498
55.657698 -4.389656 1.659698 -6.049355 120.000000 0.057492
55.675571 -4.376927 1.659698 -6.036625 120.000000 0.057486
55.693445 -4.373216 1.659698 -6.032914 120.000000 0.057480
55.711318 -4.372495 1.659698 -6.032194 120.000000 0.057475
55.729191 -4.368376 1.659698 -6.028074 120.000000 0.057470
55.747065 -4.357165 1.659698 -6.016864 120.000000 0.057466
55.764938 -4.338622 1.659698 -5.998320 120.000000 0.057463
55.782812 -4.315835 1.659698 -5.975533 120.000000 0.057460
55.800685 -4.293319 1.659698 -5.953017 120.000000 0.057459
55.818558 -4.273437 1.659698 -5.933135 120.000000 0.057459
55.836432 -4.255506 1.659698 -5.915204 120.000000 0.057460
55.854305 -4.237587 1.659698 -5.897286 120.000000 0.057461
55.872178 -4.218787 1.659698 -5.878486 120.000000 0.057463
55.890052 -4.203614 1.659698 -5.863312 120.000000 0.057465
55.907925 -4.205214 1.659698 -5.864913 120.000000 0.057468
55.925799 -4.231201 1.659698 -5.890900 120.000000 0.057468
55.943672 -4.267421 1.659698 -5.927120 120.000000 0.057467
55.961545 -4.298127 1.659698 -5.957826 120.000000 0.057464
55.979419 -4.325250 1.659698 -5.984949 120.000000 0.057460
55.997292 -4.358304 1.659698 -6.018002 120.000000 0.057453
56.015165 -4.397777 1.659698 -6.057475 120.000000 0.057444
56.033039 -4.434235 1.659698 -6.093934 120.000000 0.057434
56.050912 -4.458906 1.659698 -6.118605 120.000000 0.057422
56.068786 -4.468728 1.659698 -6.128427 120.000000 0.057410
56.086659 -4.465923 1.659698 -6.125621 120.000000 0.057397
56.104532 -4.455140 1.659698 -6.114839 120.000000 0.057386
56.122406 -4.438093 1.659698 -6.097792 120.000000 0.057375
56.140279 -4.411466 1.659698 -6.071165 120.000000 0.057366
56.158152 -4.373118 1.659698 -6.032816 120.000000 0.057359
56.176026 -4.330408 1.659698 -5.990106 120.000000 0.057354
56.193899 -4.298368 1.659698 -5.958067 120.000000 0.057351
56.211773 -4.285982 1.659698 -5.945680 120.000000 0.057349
56.229646 -4.286551 1.659698 -5.946249 120.000000 0.057347
56.247519 -4.288192 1.659698 -5.947890 120.000000 0.057345
56.265393 -4.290187 1.659698 -5.949885 120.000000 0.057344
56.283266 -4.299145 1.659698 -5.958844 120.000000 0.057342
56.301139 -4.317045 1.659698 -5.976744 120.000000 0.057339
56.319013 -4.340305 1.659698 -6.000003 120.000000 0.057335
56.336886 -4.362541 1.659698 -6.022240 120.000000 0.057331
56.354760 -4.377833 1.659698 -6.037532 120.000000 0.057325
56.372633 -4.384163 1.659698 -6.043861 120.000000 0.057320
56.390506 -4.384554 1.659698 -6.044252 120.000000 0.057314
56.408380 -4.384673 1.659698 -6.044371 120.000000 0.057308
56.426253 -4.386537 1.659698 -6.046235 120.000000 0.057302
56.444126 -4.386881 1.659698 -6.046579 120.000000 0.057296
56.462000 -4.382560 1.659698 -6.042258 120.000000 0.057291
56.479873 -4.373238 1.659698 -6.032936 120.000000 0.057286
56.497747 -4.358649 1.659698 -6.018347 120.000000 0.057282
56.515620 -4.333193 1.659698 -5.992891 120.000000 0.057280
56.533493 -4.286110 1.659698 -5.945809 120.000000 0.057280
56.551367 -4.215653 1.659698 -5.875351 120.000000 0.057284
56.569240 -4.142945 1.659698 -5.802643 120.000000 0.057291
56.587113 -4.098836 1.659698 -5.758534 120.000000 0.057301
56.604987 -4.090109 1.659698 -5.749807 120.000000 0.057312
56.622860 -4.096722 1.659698 -5.756421 120.000000 0.057323
56.640734 -4.099198 1.659698 -5.758897 120.000000 0.057334
56.658607 -4.093419 1.659698 -5.753117 120.000000 0.057346
56.676480 -4.087944 1.659698 -5.747642 120.000000 0.057358
56.694354 -4.091634 1.659698 -5.751332 120.000000 0.057370
56.712227 -4.103338 1.659698 -5.763037 120.000000 0.057381
56.730101 -4.114871 1.659698 -5.774569 120.000000 0.057392
56.747974 -4.120757 1.659698 -5.780455 120.000000 0.057402
56.765847 -4.121670 1.659698 -5.781368 120.000000 0.057413
56.783721 -4.120717 1.659698 -5.780415 120.000000 0.057422
56.801594 -4.121408 1.659698 -5.781107 120.000000 0.057432
56.819467 -4.127980 1.659698 -5.787678 120.000000 0.057441
56.837341 -4.144610 1.659698 -5.804308 120.000000 0.057449
56.855214 -4.172423 1.659698 -5.832122 120.000000 0.057455
56.873088 -4.207107 1.659698 -5.866805 120.000000 0.057459
56.890961 -4.241096 1.659698 -5.900794 120.000000 0.057462
56.908834 -4.267026 1.659698 -5.926724 120.000000 0.057463
56.926708 -4.279213 1.659698 -5.938912 120.000000 0.057463
56.944581 -4.276163 1.659698 -5.935861 120.000000 0.057463
56.962454 -4.261256 1.659698 -5.920954 120.000000 0.057463
56.980328 -4.237931 1.659698 -5.897629 120.000000 0.057464
56.998201 -4.206902 1.659698 -5.866600 120.000000 0.057467
57.016075 -4.170661 1.659698 -5.830359 120.000000 0.057471
57.033948 -4.136528 1.659698 -5.796227 120.000000 0.057477
57.051821 -4.114714 1.659698 -5.774412 120.000000 0.057483
57.069695 -4.114040 1.659698 -5.773739 120.000000 0.057490
57.087568 -4.132231 1.659698 -5.791929 120.000000 0.057496
57.105441 -4.150924 1.659698 -5.810622 120.000000 0.057501
57.123315 -4.154083 1.659698 -5.813781 120.000000 0.057506
57.141188 -4.143877 1.659698 -5.803575 120.000000 0.057511
57.159062 -4.135140 1.659698 -5.794838 120.000000 0.057517
57.176935 -4.142209 1.659698 -5.801908 120.000000 0.057523
57.194808 -4.169861 1.659698 -5.829560 120.000000 0.057527
57.212682 -4.212575 1.659698 -5.872273 120.000000 0.057529
57.230555 -4.259579 1.659698 -5.919277 120.000000 0.057529
57.248428 -4.297385 1.659698 -5.957084 120.000000 0.057528
57.266302 -4.312763 1.659698 -5.972461 120.000000 0.057526
57.284175 -4.301367 1.659698 -5.961065 120.000000 0.057525
57.302049 -4.271703 1.659698 -5.931401 120.000000 0.057526
57.319922 -4.239467 1.659698 -5.899166 120.000000 0.057528
57.337795 -4.218504 1.659698 -5.878202 120.000000 0.057531
57.355669 -4.215749 1.659698 -5.875448 120.000000 0.057534
57.373542 -4.231455 1.659698 -5.891153 120.000000 0.057537
57.391415 -4.260247 1.659698 -5.919945 120.000000 0.057538
57.409289 -4.293545 1.659698 -5.953243 120.000000 0.057539
57.427162 -4.324470 1.659698 -5.984169 120.000000 0.057537
57.445036 -4.349010 1.659698 -6.008709 120.000000 0.057535
57.462909 -4.361808 1.659698 -6.021506 120.000000 0.057532
57.480782 -4.354615 1.659698 -6.014314 120.000000 0.057530
57.498656 -4.321823 1.659698 -5.981522 120.000000 0.057530
57.516529 -4.264951 1.659698 -5.924649 120.000000 0.057532
57.534403 -4.191396 1.659698 -5.851094 120.000000 0.057538
57.552276 -4.111362 1.659698 -5.771061 120.000000 0.057549
57.570149 -4.036611 1.659698 -5.696309 120.000000 0.057562
57.588023 -3.981389 1.659698 -5.641088 120.000000 0.057579
57.605896 -3.962478 1.659698 -5.622176 120.000000 0.057596
57.623769 -3.985370 1.659698 -5.645068 120.000000 0.057612
57.641643 -4.030338 1.659698 -5.690036 120.000000 0.057626
57.659516 -4.069311 1.659698 -5.729009 120.000000 0.057638
57.677390 -4.088704 1.659698 -5.748402 120.000000 0.057648
57.695263 -4.090835 1.659698 -5.750534 120.000000 0.057658
57.713136 -4.086738 1.659698 -5.746436 120.000000 0.057668
57.731010 -4.088621 1.659698 -5.748320 120.000000 0.057677
57.748883 -4.100587 1.659698 -5.760285 120.000000 0.057685
57.766756 -4.118459 1.659698 -5.778157 120.000000 0.057692
57.784630 -4.137983 1.659698 -5.797681 120.000000 0.057698
57.802503 -4.159292 1.659698 -5.818991 120.000000 0.057702
57.820377 -4.183549 1.659698 -5.843247 120.000000 0.057705
57.838250 -4.205052 1.659698 -5.864750 120.000000 0.057707
57.856123 -4.214663 1.659698 -5.874362 120.000000 0.057708
57.873997 -4.221884 1.659698 -5.881582 120.000000 0.057708
57.891870 -4.257209 1.659698 -5.916907 120.000000 0.057707
57.909743 -4.310444 1.659698 -5.970142 120.000000 0.057703
57.927617 -4.344155 1.659698 -6.003853 120.000000 0.057698
57.945490 -4.349592 1.659698 -6.009290 120.000000 0.057692
57.963364 -4.338295 1.659698 -5.997993 120.000000 0.057687
57.981237 -4.325804 1.659698 -5.985503 120.000000 0.057682
57.999110 -4.322003 1.659698 -5.981702 120.000000 0.057677
58.016984 -4.328738 1.659698 -5.988436 120.000000 0.057672
58.034857 -4.341840 1.659698 -6.001538 120.000000 0.057667
58.052730 -4.352819 1.659698 -6.012518 120.000000 0.057661
58.070604 -4.353301 1.659698 -6.012999 120.000000 0.057656
58.088477 -4.340834 1.659698 -6.000533 120.000000 0.057651
58.106351 -4.320266 1.659698 -5.979964 120.000000 0.057648
58.124224 -4.298494 1.659698 -5.958193 120.000000 0.057646
58.142097 -4.279463 1.659698 -5.939161 120.000000 0.057645
58.159971 -4.266535 1.659698 -5.926233 120.000000 0.057645
58.177844 -4.262704 1.659698 -5.922402 120.000000 0.057645
58.195717 -4.265203 1.659698 -5.924902 120.000000 0.057646
58.213591 -4.267326 1.659698 -5.927025 120.000000 0.057646
58.231464 -4.263611 1.659698 -5.923309 120.000000 0.057647
58.249338 -4.251228 1.659698 -5.910927 120.000000 0.057649
58.267211 -4.231555 1.659698 -5.891254 120.000000 0.057652
58.285084 -4.211036 1.659698 -5.870734 120.000000 0.057655
58.302958 -4.198151 1.659698 -5.857850 120.000000 0.057660
58.320831 -4.197763 1.659698 -5.857461 120.000000 0.057664
58.338704 -4.209873 1.659698 -5.869572 120.000000 0.057668
58.356578 -4.235229 1.659698 -5.894927 120.000000 0.057670
58.374451 -4.272617 1.659698 -5.932315 120.000000 0.057670
58.392325 -4.313844 1.659698 -5.973542 120.000000 0.057668
58.410198 -4.349131 1.659698 -6.008830 120.000000 0.057665
58.428071 -4.371843 1.659698 -6.031541 120.000000 0.057660
58.445945 -4.378717 1.659698 -6.038415 120.000000 0.057654
58.463818 -4.369869 1.659698 -6.029568 120.000000 0.057649
58.481692 -4.349075 1.659698 -6.008773 120.000000 0.057644
58.499565 -4.322197 1.659698 -5.981896 120.000000 0.057641
58.517438 -4.294284 1.659698 -5.953983 120.000000 0.057639
58.535312 -4.268386 1.659698 -5.928084 120.000000 0.057638
58.553185 -4.247013 1.659698 -5.906711 120.000000 0.057637
58.571058 -4.235353 1.659698 -5.895051 120.000000 0.057638
58.588932 -4.242436 1.659698 -5.902134 120.000000 0.057638
58.606805 -4.272890 1.659698 -5.932589 120.000000 0.057636
58.624679 -4.316765 1.659698 -5.976464 120.000000 0.057632
58.642552 -4.355607 1.659698 -6.015306 120.000000 0.057627
58.660425 -4.377321 1.659698 -6.037020 120.000000 0.057621
58.678299 -4.381650 1.659698 -6.041348 120.000000 0.057614
58.696172 -4.375532 1.659698 -6.035230 120.000000 0.057608
58.714045 -4.365174 1.659698 -6.024873 120.000000 0.057601
58.731919 -4.351987 1.659698 -6.011685 120.000000 0.057596
58.749792 -4.336777 1.659698 -5.996475 120.000000 0.057590
58.767666 -4.326004 1.659698 -5.985703 120.000000 0.057586
58.785539 -4.329220 1.659698 -5.988918 120.000000 0.057580
58.803412 -4.348029 1.659698 -6.007727 120.000000 0.057574
58.821286 -4.370209 1.659698 -6.029908 120.000000 0.057567
58.839159 -4.380486 1.659698 -6.040185 120.000000 0.057560
58.857032 -4.374192 1.659698 -6.033891 120.000000 0.057552
58.874906 -4.357596 1.659698 -6.017294 120.000000 0.057545
58.892779 -4.339617 1.659698 -5.999315 120.000000 0.057539
58.910653 -4.325858 1.659698 -5.985557 120.000000 0.057533
58.928526 -4.318459 1.659698 -5.978157 120.000000 0.057528
58.946399 -4.318725 1.659698 -5.978424 120.000000 0.057522
58.964273 -4.326055 1.659698 -5.985753 120.000000 0.057517
58.982146 -4.335316 1.659698 -5.995015 120.000000 0.057511
59.000019 -4.340713 1.659698 -6.000412 120.000000 0.057504
59.017893 -4.339048 1.659698 -5.998746 120.000000 0.057498
59.035766 -4.328568 1.659698 -5.988266 120.000000 0.057493
59.053640 -4.309832 1.659698 -5.969530 120.000000 0.057488
59.071513 -4.289739 1.659698 -5.949438 120.000000 0.057484
59.089386 -4.279773 1.659698 -5.939471 120.000000 0.057481
59.107260 -4.284229 1.659698 -5.943927 120.000000 0.057478
