#t E KE PE
91.082732 -5.600813 0.818477 -6.419290
91.100606 -5.601005 0.835687 -6.436692
91.118479 -5.601034 0.849430 -6.450464
91.136352 -5.600947 0.858703 -6.459650
91.154226 -5.600879 0.864123 -6.465001
91.172099 -5.600875 0.866449 -6.467324
91.189973 -5.600918 0.865783 -6.466702
91.207846 -5.600968 0.861786 -6.462754
91.225719 -5.600953 0.854336 -6.455289
91.243593 -5.600855 0.844258 -6.445112
91.261466 -5.600697 0.833668 -6.434365
91.279339 -5.600572 0.825313 -6.425885
91.297213 -5.600548 0.821219 -6.421767
91.315086 -5.600576 0.821889 -6.422466
91.332960 -5.600586 0.826816 -6.427401
91.350833 -5.600555 0.835473 -6.436028
91.368706 -5.600559 0.847506 -6.448064
91.386580 -5.600637 0.862080 -6.462717
91.404453 -5.600771 0.877370 -6.478141
91.422326 -5.600933 0.890763 -6.491696
91.440200 -5.601070 0.899503 -6.500574
91.458073 -5.601111 0.901515 -6.502626
91.475947 -5.601027 0.896244 -6.497271
91.493820 -5.600863 0.885037 -6.485899
91.511693 -5.600735 0.870457 -6.471192
91.529567 -5.600687 0.854727 -6.455414
91.547440 -5.600644 0.839073 -6.439716
91.565313 -5.600532 0.824638 -6.425170
91.583187 -5.600422 0.813201 -6.413623
91.601060 -5.600395 0.806441 -6.406836
91.618934 -5.600481 0.804717 -6.405198
91.636807 -5.600613 0.806891 -6.407504
91.654680 -5.600710 0.811172 -6.411882
91.672554 -5.600751 0.816093 -6.416843
91.690427 -5.600740 0.820992 -6.421732
91.708300 -5.600696 0.825993 -6.426689
91.726174 -5.600673 0.831639 -6.432311
91.744047 -5.600726 0.838139 -6.438865
91.761921 -5.600843 0.844706 -6.445549
91.779794 -5.600925 0.849799 -6.450724
91.797667 -5.600881 0.852387 -6.453268
91.815541 -5.600734 0.853083 -6.453817
91.833414 -5.600633 0.853727 -6.454360
91.851288 -5.600661 0.855678 -6.456339
91.869161 -5.600748 0.858731 -6.459479
91.887034 -5.600741 0.862002 -6.462743
91.904908 -5.600644 0.865566 -6.466211
91.922781 -5.600622 0.870507 -6.471129
91.940654 -5.600788 0.876878 -6.477666
91.958528 -5.601036 0.882294 -6.483330
91.976401 -5.601174 0.883310 -6.484484
91.994275 -5.601115 0.877966 -6.479082
92.012148 -5.600907 0.867095 -6.468002
92.030021 -5.600663 0.853758 -6.454421
92.047895 -5.600478 0.841700 -6.442178
92.065768 -5.600362 0.834049 -6.434410
92.083641 -5.600310 0.832837 -6.433146
92.101515 -5.600345 0.838925 -6.439270
92.119388 -5.600486 0.851721 -6.452207
92.137262 -5.600720 0.868949 -6.469669
92.155135 -5.600987 0.886923 -6.487910
92.173008 -5.601221 0.901431 -6.502651
92.190882 -5.601365 0.908785 -6.510151
92.208755 -5.601390 0.906718 -6.508108
92.226628 -5.601248 0.895179 -6.496427
92.244502 -5.600973 0.876666 -6.477639
92.262375 -5.600664 0.855598 -6.456261
92.280249 -5.600413 0.837014 -6.437427
92.298122 -5.600316 0.824956 -6.425272
92.315995 -5.600436 0.820892 -6.421327
92.333869 -5.600681 0.823107 -6.423788
92.351742 -5.600895 0.827973 -6.428868
92.369615 -5.600995 0.832108 -6.433103
92.387489 -5.600990 0.833635 -6.434625
92.405362 -5.600895 0.832392 -6.433287
92.423236 -5.600735 0.829746 -6.430481
92.441109 -5.600583 0.828010 -6.428592
92.458982 -5.600571 0.829145 -6.429716
92.476856 -5.600751 0.833111 -6.433862
92.494729 -5.600990 0.837410 -6.438400
92.512602 -5.601111 0.838777 -6.439888
92.530476 -5.601020 0.835623 -6.436644
92.548349 -5.600780 0.829329 -6.430108
92.566223 -5.600521 0.823543 -6.424063
92.584096 -5.600402 0.822031 -6.422434
92.601969 -5.600456 0.826678 -6.427134
92.619843 -5.600620 0.836885 -6.437505
92.637716 -5.600844 0.850170 -6.451014
92.655589 -5.601073 0.863095 -6.464167
92.673463 -5.601259 0.872136 -6.473395
92.691336 -5.601338 0.874584 -6.475922
92.709210 -5.601243 0.869504 -6.470747
92.727083 -5.600980 0.858584 -6.459564
92.744956 -5.600709 0.845762 -6.446471
92.762830 -5.600614 0.835026 -6.435640
92.780703 -5.600710 0.828057 -6.428767
92.798577 -5.600886 0.823759 -6.424644
92.816450 -5.601004 0.819657 -6.420661
92.834323 -5.600974 0.814000 -6.414974
92.852197 -5.600866 0.806915 -6.407781
92.870070 -5.600795 0.799653 -6.400449
92.887943 -5.600759 0.793345 -6.394103
92.905817 -5.600680 0.788905 -6.389585
92.923690 -5.600513 0.787820 -6.388332
92.941564 -5.600290 0.792674 -6.392963
92.959437 -5.600183 0.806364 -6.406547
92.977310 -5.600340 0.829826 -6.430167
92.995184 -5.600718 0.860183 -6.460901
93.013057 -5.601111 0.891427 -6.492537
93.030930 -5.601358 0.917131 -6.518489
93.048804 -5.601438 0.932811 -6.534249
93.066677 -5.601368 0.936703 -6.538071
93.084551 -5.601211 0.929427 -6.530638
93.102424 -5.601011 0.913319 -6.514331
93.120297 -5.600778 0.891755 -6.492533
93.138171 -5.600557 0.868598 -6.469154
93.156044 -5.600396 0.847611 -6.448007
93.173917 -5.600319 0.831759 -6.432078
93.191791 -5.600335 0.822691 -6.423026
93.209664 -5.600381 0.820790 -6.421171
93.227538 -5.600435 0.825732 -6.426167
93.245411 -5.600579 0.836670 -6.437249
93.263284 -5.600903 0.851115 -6.452017
93.281158 -5.601250 0.864181 -6.465430
93.299031 -5.601381 0.870701 -6.472083
93.316904 -5.601233 0.868449 -6.469681
93.334778 -5.600923 0.859136 -6.460058
93.352651 -5.600614 0.847007 -6.447621
93.370525 -5.600439 0.836494 -6.436933
93.388398 -5.600453 0.830205 -6.430658
93.406271 -5.600595 0.828160 -6.428756
93.424145 -5.600718 0.828668 -6.429386
93.442018 -5.600729 0.830164 -6.430893
93.459891 -5.600661 0.832476 -6.433138
93.477765 -5.600643 0.836463 -6.437106
93.495638 -5.600767 0.842364 -6.443131
93.513512 -5.601036 0.848380 -6.449416
93.531385 -5.601311 0.850904 -6.452215
93.549258 -5.601439 0.846418 -6.447857
93.567132 -5.601314 0.833781 -6.435095
93.585005 -5.600961 0.815566 -6.416527
93.602879 -5.600547 0.797533 -6.398081
93.620752 -5.600278 0.786136 -6.386414
93.638625 -5.600290 0.785476 -6.385766
93.656499 -5.600568 0.795329 -6.395897
93.674372 -5.600927 0.811433 -6.412360
93.692245 -5.601156 0.828131 -6.429287
93.710119 -5.601248 0.841160 -6.442408
93.727992 -5.601272 0.848459 -6.449731
93.745866 -5.601248 0.849476 -6.450725
93.763739 -5.601134 0.844829 -6.445964
93.781612 -5.600868 0.836867 -6.437735
93.799486 -5.600570 0.829844 -6.430414
93.817359 -5.600490 0.828123 -6.428613
93.835232 -5.600681 0.833080 -6.433760
93.853106 -5.600921 0.842335 -6.443255
93.870979 -5.601017 0.852447 -6.453464
93.888853 -5.600992 0.861577 -6.462569
93.906726 -5.601001 0.869477 -6.470478
93.924599 -5.601070 0.875931 -6.477001
93.942473 -5.601092 0.880178 -6.481270
93.960346 -5.600983 0.882189 -6.483171
93.978219 -5.600871 0.883446 -6.484317
93.996093 -5.600901 0.885347 -6.486248
94.013966 -5.600954 0.887736 -6.488691
94.031840 -5.600904 0.889977 -6.490881
94.049713 -5.600745 0.892666 -6.493411
94.067586 -5.600617 0.897610 -6.498227
94.085460 -5.600640 0.906178 -6.506818
94.103333 -5.600818 0.917725 -6.518543
94.121206 -5.601031 0.929509 -6.530539
94.139080 -5.601146 0.938194 -6.539339
94.156953 -5.601099 0.941820 -6.542919
94.174827 -5.600952 0.940681 -6.541632
94.192700 -5.600828 0.936512 -6.537340
94.210573 -5.600777 0.931017 -6.531794
94.228447 -5.600767 0.925086 -6.525852
94.246320 -5.600804 0.918889 -6.519694
94.264193 -5.600897 0.911981 -6.512878
94.282067 -5.601019 0.903276 -6.504294
94.299940 -5.601080 0.891564 -6.492644
94.317814 -5.600978 0.876805 -6.477783
94.335687 -5.600767 0.861157 -6.461924
94.353560 -5.600700 0.847874 -6.448574
94.371434 -5.600902 0.838157 -6.439059
94.389307 -5.601149 0.829747 -6.430896
94.407181 -5.601203 0.819480 -6.420684
94.425054 -5.601013 0.806594 -6.407607
94.442927 -5.600682 0.793702 -6.394384
94.460801 -5.600438 0.785219 -6.385657
94.478674 -5.600431 0.784413 -6.384844
94.496547 -5.600617 0.791293 -6.391910
94.514421 -5.600881 0.802880 -6.403761
94.532294 -5.601143 0.814836 -6.415979
94.550168 -5.601343 0.822854 -6.424197
94.568041 -5.601419 0.823735 -6.425154
94.585914 -5.601329 0.816340 -6.417669
94.603788 -5.601050 0.802306 -6.403356
94.621661 -5.600646 0.786146 -6.386792
94.639534 -5.600328 0.773963 -6.374291
94.657408 -5.600308 0.770469 -6.370778
94.675281 -5.600591 0.776114 -6.376705
94.693155 -5.600931 0.787184 -6.388114
94.711028 -5.601114 0.798863 -6.399976
94.728901 -5.601080 0.808309 -6.409389
94.746775 -5.600901 0.815677 -6.416577
94.764648 -5.600728 0.823098 -6.423826
94.782521 -5.600691 0.832645 -6.433337
94.800395 -5.600828 0.844533 -6.445361
94.818268 -5.601060 0.856624 -6.457685
94.836142 -5.601287 0.865446 -6.466733
94.854015 -5.601408 0.867813 -6.469221
94.871888 -5.601373 0.862278 -6.463651
94.889762 -5.601158 0.849998 -6.451156
94.907635 -5.600838 0.834816 -6.435654
94.925508 -5.600554 0.822140 -6.422694
94.943382 -5.600443 0.816695 -6.417138
94.961255 -5.600494 0.820719 -6.421212
94.979129 -5.600647 0.833709 -6.434356
94.997002 -5.600869 0.853119 -6.453988
95.014875 -5.601087 0.875149 -6.476236
95.032749 -5.601245 0.895740 -6.496985
95.050622 -5.601325 0.911616 -6.512941
95.068495 -5.601339 0.920723 -6.522062
95.086369 -5.601308 0.922151 -6.523459
95.104242 -5.601261 0.915829 -6.517090
95.122116 -5.601194 0.902232 -6.503426
95.139989 -5.601094 0.882313 -6.483407
95.157862 -5.600898 0.857860 -6.458758
95.175736 -5.600614 0.832011 -6.432625
95.193609 -5.600334 0.809121 -6.409455
95.211482 -5.600161 0.793532 -6.393693
95.229356 -5.600166 0.787880 -6.388046
95.247229 -5.600298 0.792228 -6.392526
95.265103 -5.600480 0.804560 -6.405040
95.282976 -5.600660 0.821929 -6.422589
95.300849 -5.600816 0.841267 -6.442083
95.318723 -5.600942 0.859721 -6.460663
95.336596 -5.601026 0.874866 -6.475892
95.354470 -5.601050 0.885004 -6.486054
95.372343 -5.600987 0.889513 -6.490500
95.390216 -5.600859 0.889031 -6.489890
95.408090 -5.600706 0.885233 -6.485939
95.425963 -5.600579 0.880271 -6.480850
95.443836 -5.600505 0.876065 -6.476570
95.461710 -5.600494 0.873779 -6.474273
95.479583 -5.600549 0.873639 -6.474188
95.497457 -5.600666 0.874975 -6.475641
95.515330 -5.600813 0.876331 -6.477144
95.533203 -5.600962 0.875813 -6.476774
95.551077 -5.601053 0.871711 -6.472765
95.568950 -5.601024 0.863312 -6.464337
95.586823 -5.600848 0.851761 -6.452609
95.604697 -5.600587 0.840285 -6.440872
95.622570 -5.600379 0.833141 -6.433521
95.640444 -5.600306 0.833716 -6.434022
95.658317 -5.600394 0.843194 -6.443588
95.676190 -5.600625 0.860197 -6.460822
95.694064 -5.600943 0.880905 -6.481848
95.711937 -5.601196 0.900227 -6.501423
95.729810 -5.601264 0.914027 -6.515291
95.747684 -5.601160 0.920765 -6.521925
95.765557 -5.600979 0.921458 -6.522438
95.783431 -5.600801 0.918527 -6.519328
95.801304 -5.600688 0.914536 -6.515223
95.819177 -5.600662 0.911345 -6.512006
95.837051 -5.600710 0.909690 -6.510400
95.854924 -5.600826 0.909152 -6.509978
95.872797 -5.600957 0.908470 -6.509427
95.890671 -5.601052 0.906231 -6.507284
95.908544 -5.601013 0.901861 -6.502874
95.926418 -5.600844 0.896541 -6.497386
95.944291 -5.600682 0.893063 -6.493745
95.962164 -5.600663 0.893982 -6.494645
95.980038 -5.600778 0.899771 -6.500548
95.997911 -5.600944 0.908806 -6.509750
96.015784 -5.601069 0.918588 -6.519657
96.033658 -5.601136 0.926891 -6.528027
96.051531 -5.601185 0.932221 -6.533406
96.069405 -5.601267 0.933363 -6.534630
96.087278 -5.601351 0.928849 -6.530200
96.105151 -5.601378 0.917361 -6.518739
96.123025 -5.601277 0.898745 -6.500022
96.140898 -5.601004 0.874959 -6.475963
96.158772 -5.600593 0.850513 -6.451106
96.176645 -5.600203 0.831741 -6.431943
96.194518 -5.600068 0.824315 -6.424383
96.212392 -5.600248 0.830146 -6.430394
96.230265 -5.600564 0.846574 -6.447139
96.248138 -5.600852 0.868497 -6.469348
96.266012 -5.601095 0.890655 -6.491751
96.283885 -5.601304 0.908370 -6.509673
96.301759 -5.601419 0.917782 -6.519201
96.319632 -5.601380 0.916728 -6.518108
96.337505 -5.601229 0.905390 -6.506620
96.355379 -5.601034 0.885942 -6.486976
96.373252 -5.600868 0.861531 -6.462399
96.391125 -5.600773 0.835161 -6.435934
96.408999 -5.600745 0.808948 -6.409692
96.426872 -5.600752 0.784082 -6.384833
96.444746 -5.600739 0.761299 -6.362037
96.462619 -5.600637 0.741695 -6.342332
96.480492 -5.600438 0.727536 -6.327974
96.498366 -5.600255 0.722147 -6.322402
96.516239 -5.600289 0.728103 -6.328393
96.534112 -5.600582 0.744714 -6.345297
96.551986 -5.600953 0.767621 -6.368574
96.569859 -5.601258 0.791002 -6.392260
96.587733 -5.601462 0.809782 -6.411244
96.605606 -5.601552 0.820574 -6.422126
96.623479 -5.601482 0.822117 -6.423599
96.641353 -5.601220 0.815806 -6.417026
96.659226 -5.600825 0.805954 -6.406778
96.677099 -5.600505 0.798587 -6.399093
96.694973 -5.600470 0.798441 -6.398912
96.712846 -5.600671 0.806327 -6.406998
96.730720 -5.600892 0.819591 -6.420483
96.748593 -5.601002 0.834859 -6.435862
96.766466 -5.601011 0.850003 -6.451015
96.784340 -5.601003 0.864216 -6.465219
96.802213 -5.601029 0.877037 -6.478066
96.820086 -5.601050 0.887713 -6.488762
96.837960 -5.601018 0.895591 -6.496609
96.855833 -5.600952 0.900720 -6.501671
96.873707 -5.600912 0.903611 -6.504522
96.891580 -5.600902 0.904604 -6.505505
96.909453 -5.600892 0.903716 -6.504608
96.927327 -5.600834 0.901102 -6.501936
96.945200 -5.600743 0.897511 -6.498255
96.963074 -5.600669 0.894104 -6.494773
96.980947 -5.600664 0.891794 -6.492458
96.998820 -5.600736 0.890657 -6.491393
97.016694 -5.600858 0.889797 -6.490655
97.034567 -5.601004 0.887640 -6.488644
97.052440 -5.601093 0.882582 -6.483675
97.070314 -5.600995 0.874216 -6.475211
97.088187 -5.600707 0.864868 -6.465575
97.106061 -5.600519 0.858980 -6.459499
97.123934 -5.600680 0.859108 -6.459788
97.141807 -5.600947 0.863372 -6.464319
97.159681 -5.601119 0.867836 -6.468955
97.177554 -5.601209 0.869436 -6.470644
97.195427 -5.601221 0.866552 -6.467773
97.213301 -5.601096 0.859124 -6.460220
97.231174 -5.600860 0.849100 -6.449960
97.249048 -5.600647 0.839907 -6.440555
97.266921 -5.600619 0.834493 -6.435112
97.284794 -5.600755 0.833395 -6.434150
97.302668 -5.600899 0.834814 -6.435714
97.320541 -5.600920 0.836650 -6.437569
97.338414 -5.600858 0.838122 -6.438981
97.356288 -5.600831 0.839502 -6.440332
97.374161 -5.600884 0.840797 -6.441680
97.392035 -5.600991 0.840996 -6.441986
97.409908 -5.601068 0.838518 -6.439586
97.427781 -5.601049 0.832303 -6.433353
97.445655 -5.600917 0.822792 -6.423709
97.463528 -5.600691 0.812224 -6.412915
97.481401 -5.600480 0.804047 -6.404527
97.499275 -5.600433 0.801356 -6.401789
97.517148 -5.600574 0.805008 -6.405582
97.535022 -5.600790 0.813157 -6.413947
97.552895 -5.600930 0.822763 -6.423693
97.570768 -5.600953 0.831561 -6.432514
97.588642 -5.600896 0.838923 -6.439820
97.606515 -5.600858 0.845322 -6.446180
97.624388 -5.600908 0.851086 -6.451994
97.642262 -5.601038 0.855429 -6.456467
97.660135 -5.601165 0.856560 -6.457725
97.678009 -5.601135 0.853103 -6.454238
97.695882 -5.600889 0.845972 -6.446862
97.713755 -5.600593 0.838888 -6.439481
97.731629 -5.600523 0.835997 -6.436519
97.749502 -5.600701 0.838466 -6.439167
97.767375 -5.600918 0.844110 -6.445028
97.785249 -5.601030 0.849914 -6.450944
97.803122 -5.601008 0.854169 -6.455177
97.820996 -5.600881 0.857121 -6.458002
97.838869 -5.600735 0.860521 -6.461256
97.856742 -5.600702 0.866244 -6.466946
97.874616 -5.600823 0.874626 -6.475449
97.892489 -5.601013 0.883913 -6.484927
97.910363 -5.601166 0.891341 -6.492507
97.928236 -5.601207 0.894685 -6.495892
97.946109 -5.601123 0.893326 -6.494449
97.963983 -5.600948 0.888544 -6.489493
97.981856 -5.600743 0.882995 -6.483738
97.999729 -5.600595 0.879693 -6.480288
98.017603 -5.600588 0.880725 -6.481313
98.035476 -5.600737 0.886059 -6.486796
98.053350 -5.600966 0.893369 -6.494335
98.071223 -5.601174 0.899131 -6.500305
98.089096 -5.601268 0.900209 -6.501477
98.106970 -5.601192 0.895232 -6.496423
98.124843 -5.600958 0.885402 -6.486361
98.142716 -5.600671 0.874324 -6.474994
98.160590 -5.600483 0.866418 -6.466901
98.178463 -5.600528 0.864466 -6.464995
98.196337 -5.600730 0.868129 -6.468859
98.214210 -5.600934 0.874674 -6.475609
98.232083 -5.601028 0.881130 -6.482158
98.249957 -5.601004 0.885886 -6.486890
98.267830 -5.600933 0.888869 -6.489803
98.285703 -5.600866 0.890822 -6.491688
98.303577 -5.600842 0.892479 -6.493321
98.321450 -5.600898 0.893937 -6.494834
98.339324 -5.601023 0.894293 -6.495316
98.357197 -5.601173 0.891775 -6.492948
98.375070 -5.601279 0.884434 -6.485713
98.392944 -5.601269 0.871215 -6.472484
98.410817 -5.601096 0.852979 -6.454075
98.428690 -5.600776 0.833016 -6.433792
98.446564 -5.600425 0.816629 -6.417054
98.464437 -5.600224 0.809349 -6.409573
98.482311 -5.600327 0.814186 -6.414513
98.500184 -5.600704 0.829547 -6.430251
98.518057 -5.601131 0.849734 -6.450865
98.535931 -5.601414 0.867977 -6.469391
98.553804 -5.601538 0.879237 -6.480775
98.571677 -5.601554 0.880908 -6.482462
98.589551 -5.601477 0.872433 -6.473910
98.607424 -5.601292 0.855136 -6.456428
98.625298 -5.600993 0.832350 -6.433343
98.643171 -5.600615 0.809307 -6.409921
98.661044 -5.600237 0.792449 -6.392686
98.678918 -5.600082 0.787624 -6.387706
98.696791 -5.600275 0.797066 -6.397342
98.714665 -5.600663 0.817914 -6.418577
98.732538 -5.601054 0.844053 -6.445107
98.750411 -5.601342 0.868960 -6.470302
98.768285 -5.601457 0.887669 -6.489126
98.786158 -5.601384 0.897954 -6.499338
98.804031 -5.601189 0.900578 -6.501768
98.821905 -5.600942 0.898487 -6.499429
98.839778 -5.600694 0.895639 -6.496333
98.857652 -5.600539 0.895962 -6.496501
98.875525 -5.600600 0.901855 -6.502455
98.893398 -5.600876 0.912503 -6.513378
98.911272 -5.601211 0.923912 -6.525123
98.929145 -5.601490 0.930910 -6.532400
98.947018 -5.601610 0.929182 -6.530792
98.964892 -5.601444 0.917055 -6.518499
98.982765 -5.600955 0.897194 -6.498149
99.000639 -5.600374 0.876550 -6.476924
99.018512 -5.600089 0.863027 -6.463116
99.036385 -5.600221 0.860645 -6.460866
99.054259 -5.600559 0.867714 -6.468273
99.072132 -5.600886 0.879255 -6.480141
99.090005 -5.601136 0.890039 -6.491175
99.107879 -5.601319 0.895901 -6.497220
99.125752 -5.601396 0.894117 -6.495513
99.143626 -5.601264 0.884051 -6.485316
99.161499 -5.600923 0.868222 -6.469145
99.179372 -5.600558 0.852046 -6.452604
99.197246 -5.600431 0.840958 -6.441389
99.215119 -5.600566 0.837054 -6.437621
99.232992 -5.600786 0.838686 -6.439472
99.250866 -5.600969 0.842531 -6.443500
99.268739 -5.601060 0.845536 -6.446596
99.286613 -5.601045 0.845924 -6.446969
99.304486 -5.600930 0.843561 -6.444491
99.322359 -5.600732 0.839979 -6.440710
99.340233 -5.600518 0.837938 -6.438455
99.358106 -5.600390 0.840360 -6.440750
99.375979 -5.600444 0.848835 -6.449279
99.393853 -5.600680 0.862441 -6.463121
99.411726 -5.600981 0.877792 -6.478773
99.429600 -5.601224 0.890504 -6.491728
99.447473 -5.601313 0.897150 -6.498464
99.465346 -5.601258 0.896599 -6.497856
99.483220 -5.601116 0.890056 -6.491172
99.501093 -5.600989 0.880014 -6.481003
99.518966 -5.600920 0.868950 -6.469870
99.536840 -5.600872 0.858670 -6.459542
99.554713 -5.600811 0.850565 -6.451377
99.572587 -5.600752 0.845992 -6.446743
99.590460 -5.600734 0.846047 -6.446780
99.608333 -5.600763 0.851162 -6.451925
99.626207 -5.600869 0.860846 -6.461715
99.644080 -5.601074 0.873320 -6.474394
99.661954 -5.601310 0.885476 -6.486786
99.679827 -5.601514 0.893662 -6.495176
99.697700 -5.601615 0.894907 -6.496522
99.715574 -5.601507 0.888196 -6.489703
99.733447 -5.601128 0.875864 -6.476992
99.751320 -5.600691 0.863801 -6.464492
99.769194 -5.600637 0.857976 -6.458613
99.787067 -5.600970 0.859148 -6.460118
99.804941 -5.601225 0.862933 -6.464158
99.822814 -5.601187 0.865321 -6.466508
99.840687 -5.600981 0.865965 -6.466946
99.858561 -5.600760 0.867156 -6.467915
99.876434 -5.600645 0.871609 -6.472254
99.894307 -5.600704 0.880606 -6.481310
99.912181 -5.600890 0.893060 -6.493951
99.930054 -5.601086 0.906090 -6.507176
99.947928 -5.601229 0.916446 -6.517675
99.965801 -5.601314 0.921574 -6.522888
99.983674 -5.601363 0.919826 -6.521189
100.001548 -5.601363 0.910326 -6.511689
100.019421 -5.601264 0.893172 -6.494436
100.037294 -5.601009 0.870269 -6.471279
100.055168 -5.600673 0.845803 -6.446477
100.073041 -5.600442 0.824911 -6.425353
100.090915 -5.600398 0.811269 -6.411667
100.108788 -5.600500 0.805817 -6.406316
100.126661 -5.600672 0.807170 -6.407843
100.144535 -5.600849 0.812727 -6.413575
100.162408 -5.600987 0.819695 -6.420681
100.180281 -5.601087 0.825756 -6.426843
100.198155 -5.601165 0.829194 -6.430359
100.216028 -5.601228 0.828728 -6.429955
100.233902 -5.601293 0.823425 -6.424719
100.251775 -5.601375 0.812607 -6.413982
100.269648 -5.601421 0.795850 -6.397271
100.287522 -5.601234 0.774085 -6.375319
100.305395 -5.600751 0.751811 -6.352562
100.323268 -5.600363 0.736836 -6.337200
